ToRouter0,ToRouter1,ToRouter2,ToRouter3,ToRouter4,ToRouter5,ToRouter6,ToRouter7,ToRouter8,ToRouter9,ToRouter10,ToRouter11,ToRouter12,ToRouter13,ToRouter14,ToRouter15,Applications (Label Classes)
21,2.0,8420.0,20.0,3.0,3.0,890.0,2.0,2.0,4.0,2.0,6.0,3.0,3.0,6.0,8.0,ferret
19,3.0,14476.0,10.0,3.0,2.0,828.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,7.0,ferret
39,4.0,11575.0,23.0,4.0,3.0,827.0,2.0,2.0,3.0,2.0,3.0,2.0,8.0,8.0,8.0,ferret
55,5.0,5330.0,22.0,4.0,4.0,866.0,3.0,3.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,ferret
46,3.0,1527.0,22.0,6.0,6.0,1399.0,1.0,5.0,3.0,4.0,5.0,2.0,3.0,6.0,9.0,ferret
56,6.0,1067.0,45.0,4.0,3.0,1456.0,3.0,3.0,3.0,5.0,6.0,4.0,3.0,5.0,6.0,ferret
240,88.0,1114.0,78.0,119.0,65.0,4270.0,59.0,55.0,75.0,30.0,27.0,115.0,95.0,106.0,93.0,ferret
51,4.0,1086.0,13.0,6.0,3.0,10838.0,4.0,4.0,4.0,4.0,6.0,21.0,5.0,7.0,9.0,ferret
15,0.0,1776.0,8.0,3.0,0.0,16771.0,1.0,2.0,1.0,1.0,0.0,17.0,0.0,2.0,2.0,ferret
50,4.0,4044.0,11.0,8.0,1.0,16291.0,3.0,2.0,5.0,4.0,2.0,23.0,6.0,6.0,5.0,ferret
69,8.0,5374.0,8.0,9.0,8.0,11068.0,6.0,8.0,7.0,5.0,6.0,36.0,7.0,8.0,9.0,ferret
45,6.0,5295.0,12.0,6.0,4.0,6226.0,3.0,2.0,6.0,4.0,4.0,26.0,6.0,6.0,8.0,ferret
20,0.0,3438.0,3.0,2.0,1.0,3608.0,3.0,1.0,2.0,1.0,0.0,21.0,1.0,2.0,8.0,ferret
38,4.0,1276.0,7.0,6.0,3.0,1418.0,3.0,5.0,4.0,5.0,1.0,20.0,5.0,5.0,3.0,ferret
40,2.0,1080.0,15.0,4.0,3.0,914.0,4.0,0.0,4.0,2.0,3.0,25.0,2.0,4.0,5.0,ferret
52,3.0,1706.0,10.0,5.0,3.0,896.0,2.0,2.0,4.0,5.0,4.0,29.0,4.0,4.0,5.0,ferret
21,3.0,6249.0,7.0,6.0,4.0,847.0,2.0,3.0,4.0,2.0,7.0,21.0,6.0,4.0,7.0,ferret
20,1.0,12249.0,3.0,4.0,1.0,877.0,1.0,1.0,2.0,2.0,0.0,18.0,4.0,1.0,3.0,ferret
44,3.0,12384.0,10.0,6.0,3.0,860.0,2.0,4.0,2.0,3.0,3.0,19.0,9.0,12.0,8.0,ferret
55,3.0,6464.0,11.0,6.0,4.0,865.0,5.0,4.0,2.0,4.0,4.0,29.0,3.0,6.0,9.0,ferret
61,4.0,1044.0,9.0,4.0,2.0,830.0,5.0,5.0,4.0,4.0,1.0,60.0,7.0,9.0,8.0,ferret
47,4.0,1006.0,8.0,3.0,3.0,1182.0,3.0,3.0,4.0,2.0,1.0,34.0,7.0,4.0,5.0,ferret
194,80.0,1115.0,63.0,97.0,46.0,5244.0,32.0,44.0,65.0,13.0,21.0,77.0,82.0,48.0,77.0,ferret
50,4.0,1069.0,4.0,4.0,4.0,10733.0,3.0,3.0,4.0,4.0,4.0,11.0,5.0,2.0,6.0,ferret
11,0.0,2210.0,0.0,2.0,0.0,15536.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,ferret
37,3.0,4087.0,3.0,3.0,6.0,14797.0,2.0,4.0,3.0,1.0,3.0,7.0,1.0,6.0,3.0,ferret
63,7.0,5990.0,10.0,7.0,4.0,10030.0,5.0,4.0,5.0,5.0,3.0,9.0,5.0,6.0,4.0,ferret
34,4.0,5804.0,3.0,3.0,2.0,4577.0,3.0,5.0,3.0,3.0,3.0,9.0,4.0,2.0,6.0,ferret
11,0.0,4043.0,1.0,1.0,0.0,2399.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,ferret
28,2.0,1396.0,2.0,3.0,1.0,1270.0,0.0,2.0,1.0,0.0,1.0,4.0,4.0,1.0,3.0,ferret
36,4.0,1113.0,2.0,3.0,1.0,1097.0,1.0,4.0,2.0,1.0,1.0,10.0,4.0,4.0,3.0,ferret
46,4.0,1720.0,2.0,2.0,1.0,1069.0,2.0,1.0,2.0,1.0,2.0,12.0,2.0,5.0,3.0,ferret
11,3.0,7666.0,1.0,3.0,3.0,996.0,1.0,2.0,4.0,1.0,3.0,7.0,3.0,2.0,3.0,ferret
15,2.0,13313.0,3.0,2.0,1.0,1033.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,ferret
44,6.0,11838.0,5.0,10.0,2.0,1040.0,3.0,3.0,4.0,4.0,5.0,7.0,5.0,7.0,10.0,ferret
46,4.0,5811.0,4.0,4.0,3.0,1019.0,1.0,2.0,5.0,2.0,1.0,8.0,5.0,3.0,1.0,ferret
27,4.0,1090.0,5.0,4.0,4.0,998.0,3.0,3.0,3.0,2.0,3.0,9.0,3.0,2.0,2.0,ferret
45,5.0,1039.0,4.0,4.0,2.0,1309.0,2.0,3.0,3.0,3.0,2.0,9.0,2.0,1.0,4.0,ferret
263,127.0,2806.0,86.0,134.0,93.0,4639.0,55.0,84.0,88.0,45.0,55.0,96.0,135.0,89.0,126.0,ferret
71,3.0,3054.0,5.0,4.0,5.0,9627.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,4.0,6.0,ferret
32,1.0,3827.0,1.0,0.0,0.0,16914.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,ferret
47,3.0,4607.0,2.0,5.0,1.0,14242.0,2.0,3.0,2.0,0.0,2.0,3.0,5.0,1.0,3.0,ferret
78,1.0,6321.0,3.0,5.0,5.0,9482.0,1.0,5.0,4.0,1.0,3.0,5.0,7.0,5.0,4.0,ferret
57,2.0,5842.0,4.0,4.0,5.0,5510.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,0.0,4.0,ferret
26,1.0,4891.0,0.0,0.0,0.0,2831.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,ferret
36,2.0,2813.0,1.0,2.0,5.0,1544.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,ferret
53,2.0,1540.0,2.0,2.0,4.0,939.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,2.0,ferret
50,3.0,1877.0,5.0,4.0,3.0,890.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,ferret
26,2.0,8582.0,1.0,3.0,1.0,869.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,ferret
31,2.0,12076.0,1.0,3.0,4.0,835.0,0.0,3.0,2.0,0.0,1.0,2.0,4.0,3.0,2.0,ferret
53,3.0,9558.0,2.0,4.0,3.0,879.0,2.0,3.0,3.0,0.0,2.0,2.0,4.0,2.0,5.0,ferret
74,4.0,5009.0,4.0,6.0,4.0,848.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,5.0,6.0,ferret
51,2.0,2846.0,4.0,6.0,4.0,1189.0,3.0,3.0,4.0,2.0,5.0,2.0,6.0,4.0,6.0,ferret
69,7.0,2570.0,4.0,3.0,4.0,1140.0,2.0,3.0,3.0,1.0,3.0,2.0,6.0,6.0,2.0,ferret
213,84.0,1241.0,72.0,112.0,88.0,3551.0,48.0,45.0,64.0,16.0,21.0,44.0,93.0,75.0,80.0,ferret
53,5.0,1036.0,5.0,5.0,15.0,11486.0,3.0,4.0,6.0,2.0,4.0,4.0,6.0,8.0,5.0,ferret
20,1.0,1428.0,2.0,2.0,14.0,16011.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,ferret
41,5.0,2296.0,4.0,1.0,18.0,13662.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,ferret
67,3.0,4185.0,3.0,4.0,39.0,8190.0,4.0,3.0,2.0,3.0,2.0,5.0,5.0,3.0,6.0,ferret
42,3.0,4271.0,1.0,8.0,15.0,5260.0,2.0,2.0,3.0,1.0,3.0,5.0,6.0,8.0,9.0,ferret
14,1.0,3841.0,1.0,0.0,10.0,2912.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,ferret
34,3.0,2057.0,2.0,2.0,17.0,1155.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,ferret
35,3.0,1070.0,2.0,5.0,19.0,892.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,ferret
38,2.0,1510.0,4.0,4.0,15.0,902.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,ferret
13,3.0,7594.0,1.0,1.0,13.0,841.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,ferret
16,2.0,11327.0,2.0,3.0,11.0,831.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,ferret
25,0.0,10681.0,3.0,4.0,25.0,867.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,7.0,1.0,ferret
52,4.0,7140.0,3.0,4.0,15.0,861.0,2.0,2.0,4.0,4.0,1.0,5.0,8.0,4.0,4.0,ferret
42,5.0,4909.0,3.0,5.0,51.0,844.0,2.0,7.0,6.0,2.0,1.0,4.0,4.0,4.0,4.0,ferret
45,3.0,2714.0,3.0,5.0,41.0,1128.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,ferret
9208,5947.0,5800.0,5950.0,5899.0,5855.0,5709.0,5807.0,5764.0,9092.0,5726.0,9996.0,10804.0,9862.0,10433.0,5951.0,ferret
2992,66.0,47.0,78.0,68.0,33.0,26.0,65.0,30.0,3166.0,27.0,3846.0,3265.0,1864.0,2611.0,69.0,ferret
2927,49.0,33.0,68.0,55.0,24.0,26.0,51.0,29.0,2926.0,26.0,3456.0,3903.0,1941.0,3023.0,57.0,ferret
3000,69.0,73.0,80.0,64.0,46.0,40.0,63.0,32.0,2608.0,28.0,3845.0,3669.0,1944.0,2575.0,79.0,ferret
