Features: 16,,,,,,,,,,
Target Class: facesim,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,99.67611336,687
"Nu: 0.5, Gamma: 0.005",230,122,1,0,65.15580737,40,40,,,
"Nu: 0.5, Gamma: 0.05",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.5, Gamma: 0.0625",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.5, Gamma: 0.1",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.5, Gamma: 0.2",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.5, Gamma: 0.5",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.5, Gamma: 0.7",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.5, Gamma: 0.9",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.5, Gamma: 0.99",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.7, Gamma: 1e-05",231,96,0,26,72.80453258,40,40,,,
"Nu: 0.7, Gamma: 2e-05",231,99,0,23,71.95467422,40,40,,,
"Nu: 0.7, Gamma: 3e-05",231,102,0,20,71.10481586,40,40,,,
"Nu: 0.7, Gamma: 4e-05",231,103,0,19,70.82152975,40,40,,,
"Nu: 0.7, Gamma: 5e-05",231,107,0,15,69.68838527,40,40,,,
"Nu: 0.7, Gamma: 6e-05",231,110,0,12,68.83852691,40,40,,,
"Nu: 0.7, Gamma: 7e-05",230,114,1,8,67.42209632,40,40,,,
"Nu: 0.7, Gamma: 8e-05",230,116,1,6,66.85552408,40,40,,,
"Nu: 0.7, Gamma: 9e-05",230,116,1,6,66.85552408,40,40,,,
"Nu: 0.7, Gamma: 0.0001",230,117,1,5,66.57223796,40,40,,,
"Nu: 0.7, Gamma: 0.0002",230,120,1,2,65.7223796,40,40,,,
"Nu: 0.7, Gamma: 0.0003",230,120,1,2,65.7223796,40,40,,,
"Nu: 0.7, Gamma: 0.0004",231,120,0,2,66.00566572,40,40,,,
"Nu: 0.7, Gamma: 0.005",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.7, Gamma: 0.05",230,122,1,0,65.15580737,40,40,,,
"Nu: 0.7, Gamma: 0.0625",230,122,1,0,65.15580737,40,40,,,
"Nu: 0.7, Gamma: 0.1",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.7, Gamma: 0.2",230,122,1,0,65.15580737,40,40,,,
"Nu: 0.7, Gamma: 0.5",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.7, Gamma: 0.7",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.7, Gamma: 0.9",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.7, Gamma: 0.99",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.9, Gamma: 1e-05",231,114,0,8,67.70538244,40,40,,,
"Nu: 0.9, Gamma: 2e-05",231,115,0,7,67.42209632,40,40,,,
"Nu: 0.9, Gamma: 3e-05",231,115,0,7,67.42209632,40,40,,,
"Nu: 0.9, Gamma: 4e-05",231,115,0,7,67.42209632,40,40,,,
"Nu: 0.9, Gamma: 5e-05",231,116,0,6,67.1388102,40,40,,,
"Nu: 0.9, Gamma: 6e-05",231,116,0,6,67.1388102,40,40,,,
"Nu: 0.9, Gamma: 7e-05",231,116,0,6,67.1388102,40,40,,,
"Nu: 0.9, Gamma: 8e-05",231,117,0,5,66.85552408,40,40,,,
"Nu: 0.9, Gamma: 9e-05",231,117,0,5,66.85552408,40,40,,,
"Nu: 0.9, Gamma: 0.0001",231,117,0,5,66.85552408,40,40,,,
"Nu: 0.9, Gamma: 0.0002",231,120,0,2,66.00566572,40,40,,,
"Nu: 0.9, Gamma: 0.0003",231,120,0,2,66.00566572,40,40,,,
"Nu: 0.9, Gamma: 0.0004",231,120,0,2,66.00566572,40,40,,,
"Nu: 0.9, Gamma: 0.005",230,122,1,0,65.15580737,40,40,,,
"Nu: 0.9, Gamma: 0.05",230,122,1,0,65.15580737,40,40,,,
"Nu: 0.9, Gamma: 0.0625",230,122,1,0,65.15580737,40,40,,,
"Nu: 0.9, Gamma: 0.1",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.9, Gamma: 0.2",230,122,1,0,65.15580737,40,40,,,
"Nu: 0.9, Gamma: 0.5",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.9, Gamma: 0.7",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.9, Gamma: 0.9",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.9, Gamma: 0.99",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 1e-05",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 2e-05",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 3e-05",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 4e-05",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 5e-05",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 6e-05",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 7e-05",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 8e-05",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 9e-05",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 0.0001",231,121,0,1,65.7223796,40,40,,,
"Nu: 0.99, Gamma: 0.0002",231,121,0,1,65.7223796,40,40,,,
"Nu: 0.99, Gamma: 0.0003",231,121,0,1,65.7223796,40,40,,,
"Nu: 0.99, Gamma: 0.0004",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 0.005",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 0.05",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 0.0625",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 0.1",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 0.2",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 0.5",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 0.7",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 0.9",231,122,0,0,65.43909348,40,40,,,
"Nu: 0.99, Gamma: 0.99",231,122,0,0,65.43909348,40,40,,,
,,,,,,,,,,
Target Class: facesim_cachehalf,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,,
"Nu: 5e-05, Gamma: 1e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 2e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 3e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 4e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 5e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 6e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 7e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 8e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 9e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.0001",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.0002",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.0003",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.0004",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.005",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.0625",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.1",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.2",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.5",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.7",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.9",1211,24,0,0,98.05668016,40,40,,,
"Nu: 5e-05, Gamma: 0.99",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 1e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 2e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 3e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 4e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 5e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 6e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 7e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 8e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 9e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.0001",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.0002",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.0003",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.0004",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.005",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.0625",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.1",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.2",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.5",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.7",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.9",1211,24,0,0,98.05668016,40,40,,,
"Nu: 6e-05, Gamma: 0.99",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 1e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 2e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 3e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 4e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 5e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 6e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 7e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 8e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 9e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.0001",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.0002",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.0003",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.0004",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.005",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.0625",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.1",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.2",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.5",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.7",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.9",1211,24,0,0,98.05668016,40,40,,,
"Nu: 7e-05, Gamma: 0.99",1211,24,0,0,98.05668016,40,40,,,
"Nu: 8e-05, Gamma: 1e-05",1209,24,2,0,97.89473684,40,40,,,
"Nu: 8e-05, Gamma: 2e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 8e-05, Gamma: 3e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 8e-05, Gamma: 4e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 8e-05, Gamma: 5e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 8e-05, Gamma: 6e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 8e-05, Gamma: 7e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 8e-05, Gamma: 8e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 8e-05, Gamma: 9e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 8e-05, Gamma: 0.0001",1211,24,0,0,98.05668016,40,40,,,
"Nu: 8e-05, Gamma: 0.0002",1210,24,1,0,97.9757085,40,40,,,
"Nu: 8e-05, Gamma: 0.0003",1210,24,1,0,97.9757085,40,40,,,
"Nu: 8e-05, Gamma: 0.0004",1210,24,1,0,97.9757085,40,40,,,
"Nu: 8e-05, Gamma: 0.005",1211,24,0,0,98.05668016,40,40,,,
"Nu: 8e-05, Gamma: 0.05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 8e-05, Gamma: 0.0625",1211,24,0,0,98.05668016,40,40,,,
"Nu: 8e-05, Gamma: 0.1",1211,24,0,0,98.05668016,40,40,,,
"Nu: 8e-05, Gamma: 0.2",1211,24,0,0,98.05668016,40,40,,,
"Nu: 8e-05, Gamma: 0.5",1211,24,0,0,98.05668016,40,40,,,
"Nu: 8e-05, Gamma: 0.7",1211,24,0,0,98.05668016,40,40,,,
"Nu: 8e-05, Gamma: 0.9",1211,24,0,0,98.05668016,40,40,,,
"Nu: 8e-05, Gamma: 0.99",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 1e-05",1210,10,1,14,99.10931174,40,40,,,
"Nu: 9e-05, Gamma: 2e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 9e-05, Gamma: 3e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 9e-05, Gamma: 4e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 9e-05, Gamma: 5e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 9e-05, Gamma: 6e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 9e-05, Gamma: 7e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 9e-05, Gamma: 8e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 9e-05, Gamma: 9e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 9e-05, Gamma: 0.0001",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 0.0002",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 0.0003",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 0.0004",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 0.005",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 0.05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 0.0625",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 0.1",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 0.2",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 0.5",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 0.7",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 0.9",1211,24,0,0,98.05668016,40,40,,,
"Nu: 9e-05, Gamma: 0.99",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 1e-05",1210,10,1,14,99.10931174,40,40,,,
"Nu: 0.0001, Gamma: 2e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0001, Gamma: 3e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0001, Gamma: 4e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0001, Gamma: 5e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0001, Gamma: 6e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0001, Gamma: 7e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0001, Gamma: 8e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0001, Gamma: 9e-05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0001, Gamma: 0.0001",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 0.0002",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 0.0003",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 0.0004",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 0.005",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 0.05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 0.0625",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 0.1",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 0.2",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 0.5",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 0.7",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 0.9",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0001, Gamma: 0.99",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 1e-05",1210,23,1,1,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 2e-05",1210,23,1,1,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 3e-05",1211,23,0,1,98.13765182,40,40,,,
"Nu: 0.0002, Gamma: 4e-05",1211,19,0,5,98.46153846,40,40,,,
"Nu: 0.0002, Gamma: 5e-05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 6e-05",1211,22,0,2,98.21862348,40,40,,,
"Nu: 0.0002, Gamma: 7e-05",1211,17,0,7,98.62348178,40,40,,,
"Nu: 0.0002, Gamma: 8e-05",1211,19,0,5,98.46153846,40,40,,,
"Nu: 0.0002, Gamma: 9e-05",1211,19,0,5,98.46153846,40,40,,,
"Nu: 0.0002, Gamma: 0.0001",1211,20,0,4,98.3805668,40,40,,,
"Nu: 0.0002, Gamma: 0.0002",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0002, Gamma: 0.0003",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0002, Gamma: 0.0004",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 0.005",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 0.05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 0.0625",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 0.1",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 0.2",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 0.5",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 0.7",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 0.9",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0002, Gamma: 0.99",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0003, Gamma: 1e-05",1210,23,1,1,98.05668016,40,40,,,
"Nu: 0.0003, Gamma: 2e-05",1211,23,0,1,98.13765182,40,40,,,
"Nu: 0.0003, Gamma: 3e-05",1211,14,0,10,98.86639676,40,40,,,
"Nu: 0.0003, Gamma: 4e-05",1211,10,0,14,99.1902834,40,40,,,
"Nu: 0.0003, Gamma: 5e-05",1211,10,0,14,99.1902834,40,40,,,
"Nu: 0.0003, Gamma: 6e-05",1211,10,0,14,99.1902834,40,40,,,
"Nu: 0.0003, Gamma: 7e-05",1211,11,0,13,99.10931174,40,40,,,
"Nu: 0.0003, Gamma: 8e-05",1211,13,0,11,98.94736842,40,40,,,
"Nu: 0.0003, Gamma: 9e-05",1211,19,0,5,98.46153846,40,40,,,
"Nu: 0.0003, Gamma: 0.0001",1211,20,0,4,98.3805668,40,40,,,
"Nu: 0.0003, Gamma: 0.0002",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0003, Gamma: 0.0003",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0003, Gamma: 0.0004",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0003, Gamma: 0.005",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0003, Gamma: 0.05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0003, Gamma: 0.0625",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0003, Gamma: 0.1",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0003, Gamma: 0.2",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0003, Gamma: 0.5",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0003, Gamma: 0.7",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0003, Gamma: 0.9",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0003, Gamma: 0.99",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0004, Gamma: 1e-05",1211,10,0,14,99.1902834,40,40,,,
"Nu: 0.0004, Gamma: 2e-05",1211,9,0,15,99.27125506,40,40,,,
"Nu: 0.0004, Gamma: 3e-05",1211,10,0,14,99.1902834,40,40,,,
"Nu: 0.0004, Gamma: 4e-05",1211,10,0,14,99.1902834,40,40,,,
"Nu: 0.0004, Gamma: 5e-05",1211,10,0,14,99.1902834,40,40,,,
"Nu: 0.0004, Gamma: 6e-05",1211,10,0,14,99.1902834,40,40,,,
"Nu: 0.0004, Gamma: 7e-05",1211,14,0,10,98.86639676,40,40,,,
"Nu: 0.0004, Gamma: 8e-05",1211,16,0,8,98.70445344,40,40,,,
"Nu: 0.0004, Gamma: 9e-05",1211,23,0,1,98.13765182,40,40,,,
"Nu: 0.0004, Gamma: 0.0001",1211,23,0,1,98.13765182,40,40,,,
"Nu: 0.0004, Gamma: 0.0002",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0004, Gamma: 0.0003",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0004, Gamma: 0.0004",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0004, Gamma: 0.005",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0004, Gamma: 0.05",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0004, Gamma: 0.0625",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0004, Gamma: 0.1",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0004, Gamma: 0.2",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0004, Gamma: 0.5",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0004, Gamma: 0.7",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0004, Gamma: 0.9",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.0004, Gamma: 0.99",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.005, Gamma: 1e-05",1210,5,1,19,99.51417004,40,40,,,
"Nu: 0.005, Gamma: 2e-05",1210,9,1,15,99.1902834,40,40,,,
"Nu: 0.005, Gamma: 3e-05",1211,10,0,14,99.1902834,40,40,,,
"Nu: 0.005, Gamma: 4e-05",1210,11,1,13,99.02834008,40,40,,,
"Nu: 0.005, Gamma: 5e-05",1211,12,0,12,99.02834008,40,40,,,
"Nu: 0.005, Gamma: 6e-05",1210,12,1,12,98.94736842,40,40,,,
"Nu: 0.005, Gamma: 7e-05",1210,12,1,12,98.94736842,40,40,,,
"Nu: 0.005, Gamma: 8e-05",1210,12,1,12,98.94736842,40,40,,,
"Nu: 0.005, Gamma: 9e-05",1210,13,1,11,98.86639676,40,40,,,
"Nu: 0.005, Gamma: 0.0001",1211,13,0,11,98.94736842,40,40,,,
"Nu: 0.005, Gamma: 0.0002",1210,15,1,9,98.70445344,40,40,,,
"Nu: 0.005, Gamma: 0.0003",1211,16,0,8,98.70445344,40,40,,,
"Nu: 0.005, Gamma: 0.0004",1211,16,0,8,98.70445344,40,40,,,
"Nu: 0.005, Gamma: 0.005",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.005, Gamma: 0.05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.005, Gamma: 0.0625",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.005, Gamma: 0.1",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.005, Gamma: 0.2",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.005, Gamma: 0.5",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.005, Gamma: 0.7",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.005, Gamma: 0.9",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.005, Gamma: 0.99",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.05, Gamma: 1e-05",1211,6,0,18,99.51417004,40,40,,,
"Nu: 0.05, Gamma: 2e-05",1211,9,0,15,99.27125506,40,40,,,
"Nu: 0.05, Gamma: 3e-05",1210,10,1,14,99.10931174,40,40,,,
"Nu: 0.05, Gamma: 4e-05",1211,11,0,13,99.10931174,40,40,,,
"Nu: 0.05, Gamma: 5e-05",1210,11,1,13,99.02834008,40,40,,,
"Nu: 0.05, Gamma: 6e-05",1210,12,1,12,98.94736842,40,40,,,
"Nu: 0.05, Gamma: 7e-05",1210,12,1,12,98.94736842,40,40,,,
"Nu: 0.05, Gamma: 8e-05",1211,12,0,12,99.02834008,40,40,,,
"Nu: 0.05, Gamma: 9e-05",1210,12,1,12,98.94736842,40,40,,,
"Nu: 0.05, Gamma: 0.0001",1211,13,0,11,98.94736842,40,40,,,
"Nu: 0.05, Gamma: 0.0002",1211,15,0,9,98.7854251,40,40,,,
"Nu: 0.05, Gamma: 0.0003",1211,16,0,8,98.70445344,40,40,,,
"Nu: 0.05, Gamma: 0.0004",1211,16,0,8,98.70445344,40,40,,,
"Nu: 0.05, Gamma: 0.005",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.05, Gamma: 0.05",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.05, Gamma: 0.0625",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.05, Gamma: 0.1",1211,24,0,0,98.05668016,40,40,,,
"Nu: 0.05, Gamma: 0.2",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.05, Gamma: 0.5",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.05, Gamma: 0.7",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.05, Gamma: 0.9",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.05, Gamma: 0.99",1210,24,1,0,97.9757085,40,40,,,
"Nu: 0.0625, Gamma: 1e-05",1210,6,1,18,99.43319838,40,40,,,
"Nu: 0.0625, Gamma: 2e-05",1211,9,0,15,99.27125506,40,40,,,
"Nu: 0.0625, Gamma: 3e-05",1210,10,1,14,99.10931174,40,40,,,
"Nu: 0.0625, Gamma: 4e-05",1211,11,0,13,99.10931174,40,40,,,
"Nu: 0.0625, Gamma: 5e-05",1211,11,0,13,99.10931174,40,40,,,
