Features: 16,,,,,,,,,,,,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,94.08284024,31,2924,2193
"Nu: 0.9, Gamma: 5e-05",295,32,9,2,87.86982249,10,40,,,,,
"Nu: 0.9, Gamma: 6e-05",296,31,8,3,88.46153846,10,40,,,,,
"Nu: 0.9, Gamma: 7e-05",296,32,8,2,88.16568047,10,40,,,,,
"Nu: 0.9, Gamma: 8e-05",296,31,8,3,88.46153846,10,40,,,,,
"Nu: 0.9, Gamma: 9e-05",296,31,8,3,88.46153846,10,40,,,,,
"Nu: 0.9, Gamma: 0.0001",296,31,8,3,88.46153846,10,40,,,,,
"Nu: 0.9, Gamma: 0.0002",298,32,6,2,88.75739645,10,40,,,,,
"Nu: 0.9, Gamma: 0.0003",298,31,6,3,89.05325444,10,40,,,,,
"Nu: 0.9, Gamma: 0.0004",300,31,4,3,89.64497041,10,40,,,,,
"Nu: 0.9, Gamma: 0.005",256,28,48,6,77.5147929,10,40,,,,,
"Nu: 0.9, Gamma: 0.05",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.9, Gamma: 0.0625",256,30,48,4,76.92307692,10,40,,,,,
"Nu: 0.9, Gamma: 0.1",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.9, Gamma: 0.2",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.9, Gamma: 0.5",256,30,48,4,76.92307692,10,40,,,,,
"Nu: 0.9, Gamma: 0.7",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.9, Gamma: 0.9",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.9, Gamma: 0.99",256,30,48,4,76.92307692,10,40,,,,,
"Nu: 0.99, Gamma: 1e-05",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 2e-05",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 3e-05",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 4e-05",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 5e-05",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 6e-05",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 7e-05",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 8e-05",303,34,1,0,89.64497041,10,40,,,,,
"Nu: 0.99, Gamma: 9e-05",303,34,1,0,89.64497041,10,40,,,,,
"Nu: 0.99, Gamma: 0.0001",303,34,1,0,89.64497041,10,40,,,,,
"Nu: 0.99, Gamma: 0.0002",302,33,2,1,89.64497041,10,40,,,,,
"Nu: 0.99, Gamma: 0.0003",303,33,1,1,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 0.0004",304,32,0,2,90.53254438,10,40,,,,,
"Nu: 0.99, Gamma: 0.005",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 0.05",256,30,48,4,76.92307692,10,40,,,,,
"Nu: 0.99, Gamma: 0.0625",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 0.1",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 0.2",256,30,48,4,76.92307692,10,40,,,,,
"Nu: 0.99, Gamma: 0.5",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 0.7",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 0.9",304,34,0,0,89.9408284,10,40,,,,,
"Nu: 0.99, Gamma: 0.99",304,34,0,0,89.9408284,10,40,,,,,
,,,,,,,,,,,,
Features: 16,,,,,,,,,,,,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,,,,
"Nu: 5e-05, Gamma: 1e-05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 5e-05, Gamma: 2e-05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 5e-05, Gamma: 3e-05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 5e-05, Gamma: 4e-05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 5e-05, Gamma: 5e-05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 5e-05, Gamma: 6e-05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 5e-05, Gamma: 7e-05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 5e-05, Gamma: 8e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 9e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.0001",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.0002",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.0003",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.0004",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.005",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.0625",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.1",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.2",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.5",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.7",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.9",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 5e-05, Gamma: 0.99",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 6e-05, Gamma: 1e-05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 2e-05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 3e-05",264,23,72,8,74.11444142,20,40,,,,,
"Nu: 6e-05, Gamma: 4e-05",293,23,43,8,82.01634877,20,40,,,,,
"Nu: 6e-05, Gamma: 5e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 6e-05, Gamma: 6e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 6e-05, Gamma: 7e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 6e-05, Gamma: 8e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 6e-05, Gamma: 9e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 6e-05, Gamma: 0.0001",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 6e-05, Gamma: 0.0002",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 0.0003",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 0.0004",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 0.005",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 0.05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 0.0625",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 0.1",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 0.2",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 0.5",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 0.7",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 0.9",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 6e-05, Gamma: 0.99",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 7e-05, Gamma: 1e-05",140,15,196,16,42.50681199,20,40,,,,,
"Nu: 7e-05, Gamma: 2e-05",172,17,164,14,50.68119891,20,40,,,,,
"Nu: 7e-05, Gamma: 3e-05",264,23,72,8,74.11444142,20,40,,,,,
"Nu: 7e-05, Gamma: 4e-05",293,23,43,8,82.01634877,20,40,,,,,
"Nu: 7e-05, Gamma: 5e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 6e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 7e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 8e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 9e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 0.0001",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 0.0002",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 7e-05, Gamma: 0.0003",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 0.0004",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 0.005",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 0.05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 0.0625",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 0.1",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 0.2",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 0.5",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 0.7",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 0.9",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 7e-05, Gamma: 0.99",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 8e-05, Gamma: 1e-05",121,10,215,21,38.69209809,20,40,,,,,
"Nu: 8e-05, Gamma: 2e-05",172,17,164,14,50.68119891,20,40,,,,,
"Nu: 8e-05, Gamma: 3e-05",264,23,72,8,74.11444142,20,40,,,,,
"Nu: 8e-05, Gamma: 4e-05",293,23,43,8,82.01634877,20,40,,,,,
"Nu: 8e-05, Gamma: 5e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 8e-05, Gamma: 6e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 8e-05, Gamma: 7e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 8e-05, Gamma: 8e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 8e-05, Gamma: 9e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 8e-05, Gamma: 0.0001",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 8e-05, Gamma: 0.0002",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 8e-05, Gamma: 0.0003",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 8e-05, Gamma: 0.0004",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 8e-05, Gamma: 0.005",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 8e-05, Gamma: 0.05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 8e-05, Gamma: 0.0625",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 8e-05, Gamma: 0.1",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 8e-05, Gamma: 0.2",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 8e-05, Gamma: 0.5",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 8e-05, Gamma: 0.7",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 8e-05, Gamma: 0.9",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 8e-05, Gamma: 0.99",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 9e-05, Gamma: 1e-05",120,9,216,22,38.69209809,20,40,,,,,
"Nu: 9e-05, Gamma: 2e-05",172,17,164,14,50.68119891,20,40,,,,,
"Nu: 9e-05, Gamma: 3e-05",264,23,72,8,74.11444142,20,40,,,,,
"Nu: 9e-05, Gamma: 4e-05",293,23,43,8,82.01634877,20,40,,,,,
"Nu: 9e-05, Gamma: 5e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 9e-05, Gamma: 6e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 9e-05, Gamma: 7e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 9e-05, Gamma: 8e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 9e-05, Gamma: 9e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 9e-05, Gamma: 0.0001",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 9e-05, Gamma: 0.0002",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 9e-05, Gamma: 0.0003",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 9e-05, Gamma: 0.0004",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 9e-05, Gamma: 0.005",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 9e-05, Gamma: 0.05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 9e-05, Gamma: 0.0625",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 9e-05, Gamma: 0.1",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 9e-05, Gamma: 0.2",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 9e-05, Gamma: 0.5",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 9e-05, Gamma: 0.7",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 9e-05, Gamma: 0.9",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 9e-05, Gamma: 0.99",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0001, Gamma: 1e-05",120,9,216,22,38.69209809,20,40,,,,,
"Nu: 0.0001, Gamma: 2e-05",172,17,164,14,50.68119891,20,40,,,,,
"Nu: 0.0001, Gamma: 3e-05",264,23,72,8,74.11444142,20,40,,,,,
"Nu: 0.0001, Gamma: 4e-05",293,23,43,8,82.01634877,20,40,,,,,
"Nu: 0.0001, Gamma: 5e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 6e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 7e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 8e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 9e-05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 0.0001",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 0.0002",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0001, Gamma: 0.0003",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 0.0004",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 0.005",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 0.05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 0.0625",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 0.1",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 0.2",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 0.5",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 0.7",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 0.9",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0001, Gamma: 0.99",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0002, Gamma: 1e-05",322,27,14,4,88.82833787,20,40,,,,,
"Nu: 0.0002, Gamma: 2e-05",336,30,0,1,91.82561308,20,40,,,,,
"Nu: 0.0002, Gamma: 3e-05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0002, Gamma: 4e-05",143,11,193,20,44.41416894,20,40,,,,,
"Nu: 0.0002, Gamma: 5e-05",141,10,195,21,44.14168937,20,40,,,,,
"Nu: 0.0002, Gamma: 6e-05",181,14,155,17,53.95095368,20,40,,,,,
"Nu: 0.0002, Gamma: 7e-05",197,14,139,17,58.3106267,20,40,,,,,
"Nu: 0.0002, Gamma: 8e-05",209,16,127,15,61.03542234,20,40,,,,,
"Nu: 0.0002, Gamma: 9e-05",218,18,118,13,62.94277929,20,40,,,,,
"Nu: 0.0002, Gamma: 0.0001",221,19,115,12,63.48773842,20,40,,,,,
"Nu: 0.0002, Gamma: 0.0002",298,23,38,8,83.37874659,20,40,,,,,
"Nu: 0.0002, Gamma: 0.0003",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0002, Gamma: 0.0004",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0002, Gamma: 0.005",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0002, Gamma: 0.05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0002, Gamma: 0.0625",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0002, Gamma: 0.1",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0002, Gamma: 0.2",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0002, Gamma: 0.5",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0002, Gamma: 0.7",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0002, Gamma: 0.9",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0002, Gamma: 0.99",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0003, Gamma: 1e-05",318,26,18,5,88.01089918,20,40,,,,,
"Nu: 0.0003, Gamma: 2e-05",134,9,202,22,42.50681199,20,40,,,,,
"Nu: 0.0003, Gamma: 3e-05",141,8,195,23,44.6866485,20,40,,,,,
"Nu: 0.0003, Gamma: 4e-05",144,11,192,20,44.6866485,20,40,,,,,
"Nu: 0.0003, Gamma: 5e-05",141,10,195,21,44.14168937,20,40,,,,,
"Nu: 0.0003, Gamma: 6e-05",179,14,157,17,53.40599455,20,40,,,,,
"Nu: 0.0003, Gamma: 7e-05",194,14,142,17,57.49318801,20,40,,,,,
"Nu: 0.0003, Gamma: 8e-05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0003, Gamma: 9e-05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0003, Gamma: 0.0001",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0003, Gamma: 0.0002",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0003, Gamma: 0.0003",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0003, Gamma: 0.0004",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0003, Gamma: 0.005",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0003, Gamma: 0.05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0003, Gamma: 0.0625",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0003, Gamma: 0.1",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0003, Gamma: 0.2",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0003, Gamma: 0.5",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0003, Gamma: 0.7",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0003, Gamma: 0.9",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0003, Gamma: 0.99",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0004, Gamma: 1e-05",226,16,110,15,65.66757493,20,40,,,,,
"Nu: 0.0004, Gamma: 2e-05",132,8,204,23,42.23433243,20,40,,,,,
"Nu: 0.0004, Gamma: 3e-05",141,8,195,23,44.6866485,20,40,,,,,
"Nu: 0.0004, Gamma: 4e-05",143,11,193,20,44.41416894,20,40,,,,,
"Nu: 0.0004, Gamma: 5e-05",143,10,193,21,44.6866485,20,40,,,,,
"Nu: 0.0004, Gamma: 6e-05",336,29,0,2,92.09809264,20,40,,,,,
"Nu: 0.0004, Gamma: 7e-05",336,30,0,1,91.82561308,20,40,,,,,
"Nu: 0.0004, Gamma: 8e-05",336,27,0,4,92.64305177,20,40,,,,,
"Nu: 0.0004, Gamma: 9e-05",335,25,1,6,92.91553134,20,40,,,,,
"Nu: 0.0004, Gamma: 0.0001",265,20,71,11,75.20435967,20,40,,,,,
"Nu: 0.0004, Gamma: 0.0002",336,30,0,1,91.82561308,20,40,,,,,
"Nu: 0.0004, Gamma: 0.0003",336,29,0,2,92.09809264,20,40,,,,,
"Nu: 0.0004, Gamma: 0.0004",336,29,0,2,92.09809264,20,40,,,,,
"Nu: 0.0004, Gamma: 0.005",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0004, Gamma: 0.05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0004, Gamma: 0.0625",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0004, Gamma: 0.1",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0004, Gamma: 0.2",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0004, Gamma: 0.5",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0004, Gamma: 0.7",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0004, Gamma: 0.9",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0004, Gamma: 0.99",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.005, Gamma: 1e-05",147,13,189,18,44.95912807,20,40,,,,,
"Nu: 0.005, Gamma: 2e-05",137,6,199,25,44.14168937,20,40,,,,,
"Nu: 0.005, Gamma: 3e-05",152,8,184,23,47.68392371,20,40,,,,,
"Nu: 0.005, Gamma: 4e-05",163,9,173,22,50.40871935,20,40,,,,,
"Nu: 0.005, Gamma: 5e-05",212,17,124,14,61.58038147,20,40,,,,,
"Nu: 0.005, Gamma: 6e-05",179,9,157,22,54.76839237,20,40,,,,,
"Nu: 0.005, Gamma: 7e-05",219,17,117,14,63.48773842,20,40,,,,,
"Nu: 0.005, Gamma: 8e-05",223,17,113,14,64.57765668,20,40,,,,,
"Nu: 0.005, Gamma: 9e-05",226,17,110,14,65.39509537,20,40,,,,,
"Nu: 0.005, Gamma: 0.0001",228,17,108,14,65.9400545,20,40,,,,,
"Nu: 0.005, Gamma: 0.0002",215,10,121,21,64.30517711,20,40,,,,,
"Nu: 0.005, Gamma: 0.0003",231,10,105,21,68.66485014,20,40,,,,,
"Nu: 0.005, Gamma: 0.0004",229,10,107,21,68.11989101,20,40,,,,,
"Nu: 0.005, Gamma: 0.005",288,21,48,10,81.19891008,20,40,,,,,
"Nu: 0.005, Gamma: 0.05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.005, Gamma: 0.0625",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.005, Gamma: 0.1",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.005, Gamma: 0.2",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.005, Gamma: 0.5",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.005, Gamma: 0.7",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.005, Gamma: 0.9",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.005, Gamma: 0.99",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.05, Gamma: 1e-05",147,13,189,18,44.95912807,20,40,,,,,
"Nu: 0.05, Gamma: 2e-05",137,6,199,25,44.14168937,20,40,,,,,
"Nu: 0.05, Gamma: 3e-05",153,8,183,23,47.95640327,20,40,,,,,
"Nu: 0.05, Gamma: 4e-05",195,16,141,15,57.22070845,20,40,,,,,
"Nu: 0.05, Gamma: 5e-05",204,17,132,14,59.40054496,20,40,,,,,
"Nu: 0.05, Gamma: 6e-05",211,17,125,14,61.30790191,20,40,,,,,
"Nu: 0.05, Gamma: 7e-05",186,9,150,22,56.67574932,20,40,,,,,
"Nu: 0.05, Gamma: 8e-05",223,17,113,14,64.57765668,20,40,,,,,
"Nu: 0.05, Gamma: 9e-05",193,9,143,22,58.58310627,20,40,,,,,
"Nu: 0.05, Gamma: 0.0001",228,17,108,14,65.9400545,20,40,,,,,
"Nu: 0.05, Gamma: 0.0002",216,10,120,21,64.57765668,20,40,,,,,
"Nu: 0.05, Gamma: 0.0003",230,10,106,21,68.39237057,20,40,,,,,
"Nu: 0.05, Gamma: 0.0004",237,11,99,20,70.02724796,20,40,,,,,
"Nu: 0.05, Gamma: 0.005",320,29,16,2,87.73841962,20,40,,,,,
"Nu: 0.05, Gamma: 0.05",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.05, Gamma: 0.0625",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.05, Gamma: 0.1",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.05, Gamma: 0.2",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.05, Gamma: 0.5",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.05, Gamma: 0.7",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.05, Gamma: 0.9",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.05, Gamma: 0.99",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0625, Gamma: 1e-05",147,13,189,18,44.95912807,20,40,,,,,
"Nu: 0.0625, Gamma: 2e-05",169,14,167,17,50.68119891,20,40,,,,,
"Nu: 0.0625, Gamma: 3e-05",154,8,182,23,48.22888283,20,40,,,,,
"Nu: 0.0625, Gamma: 4e-05",163,9,173,22,50.40871935,20,40,,,,,
"Nu: 0.0625, Gamma: 5e-05",204,17,132,14,59.40054496,20,40,,,,,
"Nu: 0.0625, Gamma: 6e-05",179,9,157,22,54.76839237,20,40,,,,,
"Nu: 0.0625, Gamma: 7e-05",186,9,150,22,56.67574932,20,40,,,,,
"Nu: 0.0625, Gamma: 8e-05",223,17,113,14,64.57765668,20,40,,,,,
"Nu: 0.0625, Gamma: 9e-05",193,9,143,22,58.58310627,20,40,,,,,
"Nu: 0.0625, Gamma: 0.0001",228,17,108,14,65.9400545,20,40,,,,,
"Nu: 0.0625, Gamma: 0.0002",248,18,88,13,71.11716621,20,40,,,,,
"Nu: 0.0625, Gamma: 0.0003",262,18,74,13,74.93188011,20,40,,,,,
"Nu: 0.0625, Gamma: 0.0004",269,19,67,12,76.56675749,20,40,,,,,
"Nu: 0.0625, Gamma: 0.005",287,21,49,10,80.92643052,20,40,,,,,
"Nu: 0.0625, Gamma: 0.05",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0625, Gamma: 0.0625",336,31,0,0,91.55313351,20,40,,,,,
"Nu: 0.0625, Gamma: 0.1",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0625, Gamma: 0.2",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0625, Gamma: 0.5",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0625, Gamma: 0.7",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0625, Gamma: 0.9",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.0625, Gamma: 0.99",304,23,32,8,85.01362398,20,40,,,,,
"Nu: 0.1, Gamma: 1e-05",147,13,189,18,44.95912807,20,40,,,,,
"Nu: 0.1, Gamma: 2e-05",169,14,167,17,50.68119891,20,40,,,,,
"Nu: 0.1, Gamma: 3e-05",186,16,150,15,54.76839237,20,40,,,,,
"Nu: 0.1, Gamma: 4e-05",163,8,173,23,50.68119891,20,40,,,,,
"Nu: 0.1, Gamma: 5e-05",172,9,164,22,52.86103542,20,40,,,,,
"Nu: 0.1, Gamma: 6e-05",178,9,158,22,54.49591281,20,40,,,,,
"Nu: 0.1, Gamma: 7e-05",186,9,150,22,56.67574932,20,40,,,,,
"Nu: 0.1, Gamma: 8e-05",191,9,145,22,58.03814714,20,40,,,,,
